index,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,timestamp
3087,21,25.39,0,443,0.0039014213909368,0,2015-02-05 00:53:00.000000
3088,21.1,25.5,0,446.5,0.0039427342873644,0,2015-02-05 00:53:59.000000
3089,21.1,25.5,0,446,0.0039427342873644,0,2015-02-05 00:55:00.000000
3090,21.1,25.5,0,451.5,0.0039427342873644,0,2015-02-05 00:55:59.000000
3091,21.1,25.39,0,445,0.0039256190724371,0,2015-02-05 00:56:59.000000
3092,21.1,25.39,0,449,0.0039256190724371,0,2015-02-05 00:58:00.000000
3093,21.1,25.39,0,451.666666666667,0.0039256190724371,0,2015-02-05 00:59:00.000000
3094,21.1,25.39,0,452,0.0039256190724371,0,2015-02-05 01:00:00.000000
3095,21.1,25.39,0,451,0.0039256190724371,0,2015-02-05 01:01:00.000000
3096,21.05,25.34,0,450,0.0039057485667059,0,2015-02-05 01:01:59.000000
3097,21.1,25.39,0,450,0.0039256190724371,0,2015-02-05 01:02:59.000000
3098,21.1,25.39,0,448,0.0039256190724371,0,2015-02-05 01:04:00.000000
3099,21.1,25.39,0,450.666666666667,0.0039256190724371,0,2015-02-05 01:05:00.000000
3100,21.1,25.39,0,450,0.0039256190724371,0,2015-02-05 01:06:00.000000
3101,21.15,25.39,0,446,0.0039377674602206,0,2015-02-05 01:07:00.000000
3102,21.1,25.39,0,444,0.0039256190724371,0,2015-02-05 01:08:00.000000
3103,21.125,25.39,0,447.5,0.0039316891293167,0,2015-02-05 01:08:59.000000
3104,21.1333333333333,25.39,0,443.333333333333,0.0039337143198017,0,2015-02-05 01:09:59.000000
3105,21.1,25.34,0,443.5,0.0039178397386948,0,2015-02-05 01:11:00.000000
3106,21.1,25.34,0,444,0.0039178397386948,0,2015-02-05 01:12:00.000000
3107,21.15,25.34,0,449,0.0039299639010674,0,2015-02-05 01:13:00.000000
3108,21.2,25.29,0,449.333333333333,0.003934293475653,0,2015-02-05 01:14:00.000000
3109,21.15,25.29,0,448,0.0039221605364855,0,2015-02-05 01:14:59.000000
3110,21.15,25.245,0,449.5,0.0039151376747144,0,2015-02-05 01:15:59.000000
3111,21.2,25.245,0,450,0.003927248752824,0,2015-02-05 01:17:00.000000
3112,21.2,25.2,0,447,0.0039202041885661,0,2015-02-05 01:18:00.000000
3113,21.2,25.2,0,446,0.0039202041885661,0,2015-02-05 01:19:00.000000
3114,21.1333333333333,25.2,0,443,0.0039040925417633,0,2015-02-05 01:20:00.000000
3115,21.1666666666667,25.2,0,444,0.0039121410526842,0,2015-02-05 01:21:00.000000
3116,21.2,25.2,0,444.5,0.0039202041885661,0,2015-02-05 01:21:59.000000
3117,21.2,25.2,0,445,0.0039202041885661,0,2015-02-05 01:23:00.000000
3118,21.2,25.2,0,451,0.0039202041885661,0,2015-02-05 01:24:00.000000
3119,21.2,25.2,0,450,0.0039202041885661,0,2015-02-05 01:25:00.000000
3120,21.2,25.2,0,444,0.0039202041885661,0,2015-02-05 01:25:59.000000
3121,21.2,25.2,0,443,0.0039202041885661,0,2015-02-05 01:27:00.000000
3122,21.2,25.1,0,438.5,0.0039045501690233,0,2015-02-05 01:27:59.000000
3123,21.2,25.1,0,441,0.0039045501690233,0,2015-02-05 01:28:59.000000
3124,21.2,25.1,0,444,0.0039045501690233,0,2015-02-05 01:30:00.000000
3125,21.2,25.15,0,441.5,0.0039123770809183,0,2015-02-05 01:31:00.000000
3126,21.2,25.1,0,441,0.0039045501690233,0,2015-02-05 01:32:00.000000
3127,21.2,25.1,0,439.5,0.0039045501690233,0,2015-02-05 01:33:00.000000
3128,21.2,25.1,0,441,0.0039045501690233,0,2015-02-05 01:34:00.000000
3129,21.2,25.1,0,442,0.0039045501690233,0,2015-02-05 01:34:59.000000
3130,21.2,25.1,0,441,0.0039045501690233,0,2015-02-05 01:36:00.000000
3131,21.2,25.1,0,436,0.0039045501690233,0,2015-02-05 01:37:00.000000
3132,21.2,25.1,0,442.5,0.0039045501690233,0,2015-02-05 01:38:00.000000
3133,21.2,25.1,0,446,0.0039045501690233,0,2015-02-05 01:38:59.000000
3134,21.2,25.1,0,443,0.0039045501690233,0,2015-02-05 01:40:00.000000
3135,21.2,25.1,0,437.5,0.0039045501690233,0,2015-02-05 01:40:59.000000
3136,21.2,25.1,0,440.5,0.0039045501690233,0,2015-02-05 01:41:59.000000
3137,21.2,25.05,0,439.5,0.0038967234528739,0,2015-02-05 01:43:00.000000
3138,21.2,25,0,443,0.0038888969324628,0,2015-02-05 01:44:00.000000
3139,21.2,25,0,443,0.0038888969324628,0,2015-02-05 01:45:00.000000
3140,21.2,25,0,438.5,0.0038888969324628,0,2015-02-05 01:46:00.000000
3141,21.2,25,0,438,0.0038888969324628,0,2015-02-05 01:46:59.000000
3142,21.2,25,0,442.333333333333,0.0038888969324628,0,2015-02-05 01:47:59.000000
3143,21.2,25,0,448,0.0038888969324628,0,2015-02-05 01:49:00.000000
3144,21.2,25.1,0,447.5,0.0039045501690233,0,2015-02-05 01:50:00.000000
3145,21.125,25.1,0,445.75,0.0038865014883685,0,2015-02-05 01:51:00.000000
3146,21.1,25,0,439,0.0038649453970209,0,2015-02-05 01:52:00.000000
3147,21.1,25.1,0,440,0.0038805016282998,0,2015-02-05 01:53:00.000000
3148,21.1,25.1,0,441.5,0.0038805016282998,0,2015-02-05 01:53:59.000000
3149,21.1,25.0666666666667,0,439,0.00387531613195,0,2015-02-05 01:54:59.000000
3150,21.1,25,0,439,0.0038649453970209,0,2015-02-05 01:56:00.000000
3151,21.1,25.1,0,437.5,0.0038805016282998,0,2015-02-05 01:57:00.000000
3152,21.05,25.05,0,437.5,0.0038607723400945,0,2015-02-05 01:58:00.000000
3153,21.1,25.1,0,439.333333333333,0.0038805016282998,0,2015-02-05 01:59:00.000000
3154,21.1,25.1,0,443,0.0038805016282998,0,2015-02-05 01:59:59.000000
3155,21,25,0,440.5,0.0038411240057139,0,2015-02-05 02:00:59.000000
3156,21,25,0,442.333333333333,0.0038411240057139,0,2015-02-05 02:02:00.000000
3157,21,25,0,440.666666666667,0.0038411240057139,0,2015-02-05 02:03:00.000000
3158,21,25,0,440,0.0038411240057139,0,2015-02-05 02:04:00.000000
3159,21,25,0,439,0.0038411240057139,0,2015-02-05 02:05:00.000000
3160,21,25,0,442,0.0038411240057139,0,2015-02-05 02:06:00.000000
3161,21,25,0,443.5,0.0038411240057139,0,2015-02-05 02:06:59.000000
3162,21,25,0,445,0.0038411240057139,0,2015-02-05 02:08:00.000000
3163,21,25,0,445,0.0038411240057139,0,2015-02-05 02:09:00.000000
3164,21,25.05,0,442.5,0.0038488537904606,0,2015-02-05 02:10:00.000000
3165,21,25.1,0,440,0.0038565837661514,0,2015-02-05 02:10:59.000000
3166,21,25,0,439.5,0.0038411240057139,0,2015-02-05 02:12:00.000000
3167,21,25,0,438.5,0.0038411240057139,0,2015-02-05 02:12:59.000000
3168,21,25,0,435,0.0038411240057139,0,2015-02-05 02:13:59.000000
3169,21,25,0,439.5,0.0038411240057139,0,2015-02-05 02:15:00.000000
3170,21,25,0,440.5,0.0038411240057139,0,2015-02-05 02:16:00.000000
3171,21,25,0,439.5,0.0038411240057139,0,2015-02-05 02:17:00.000000
3172,21,25,0,441,0.0038411240057139,0,2015-02-05 02:18:00.000000
3173,21,25,0,442,0.0038411240057139,0,2015-02-05 02:19:00.000000
3174,21,25,0,445,0.0038411240057139,0,2015-02-05 02:19:59.000000
3175,21,25,0,444,0.0038411240057139,0,2015-02-05 02:21:00.000000
3176,21,25,0,445,0.0038411240057139,0,2015-02-05 02:22:00.000000
3177,21,24.89,0,444,0.0038241191513591,0,2015-02-05 02:23:00.000000
3178,21,24.89,0,443,0.0038241191513591,0,2015-02-05 02:23:59.000000
3179,21,24.89,0,448,0.0038241191513591,0,2015-02-05 02:25:00.000000
3180,21.05,24.945,0,443,0.0038444894380611,0,2015-02-05 02:25:59.000000
3181,21.05,24.945,0,440,0.0038444894380611,0,2015-02-05 02:26:59.000000
3182,21,24.89,0,440,0.0038241191513591,0,2015-02-05 02:28:00.000000
3183,21.0333333333333,24.9266666666667,0,441,0.0038376898381808,0,2015-02-05 02:29:00.000000
3184,21.05,24.945,0,440.5,0.0038444894380611,0,2015-02-05 02:30:00.000000
3185,21.05,24.945,0,444.5,0.0038444894380611,0,2015-02-05 02:31:00.000000
3186,21.1,25,0,446,0.0038649453970209,0,2015-02-05 02:31:59.000000
3187,21.05,24.945,0,442.5,0.0038444894380611,0,2015-02-05 02:32:59.000000
3188,21,24.89,0,439,0.0038241191513591,0,2015-02-05 02:34:00.000000
3189,21.1,24.89,0,441,0.00384783443575,0,2015-02-05 02:35:00.000000
3190,21.1,24.89,0,438.333333333333,0.00384783443575,0,2015-02-05 02:36:00.000000
3191,21.0333333333333,24.89,0,439.5,0.003832009888551,0,2015-02-05 02:37:00.000000
3192,21.075,24.9725,0,440.75,0.0038547066897316,0,2015-02-05 02:38:00.000000
3193,21.0333333333333,24.9266666666667,0,437,0.0038376898381808,0,2015-02-05 02:38:59.000000
3194,21.1,24.945,0,440.5,0.0038563897994317,0,2015-02-05 02:39:59.000000
3195,21.1,24.9175,0,442.25,0.003852112088353,0,2015-02-05 02:41:00.000000
3196,21.1,24.89,0,435,0.00384783443575,0,2015-02-05 02:42:00.000000
3197,21.1,24.89,0,435.5,0.00384783443575,0,2015-02-05 02:43:00.000000
3198,21.1,24.89,0,432,0.00384783443575,0,2015-02-05 02:44:00.000000
3199,21.1,24.89,0,439.5,0.00384783443575,0,2015-02-05 02:44:59.000000
3200,21.05,24.84,0,442.5,0.003828207383264,0,2015-02-05 02:45:59.000000
3201,21.1,24.89,0,438.5,0.00384783443575,0,2015-02-05 02:47:00.000000
3202,21.05,24.84,0,435.5,0.003828207383264,0,2015-02-05 02:48:00.000000
3203,21.0666666666667,24.8566666666667,0,437.333333333333,0.0038347407576409,0,2015-02-05 02:49:00.000000
3204,21.1,24.89,0,437,0.00384783443575,0,2015-02-05 02:50:00.000000
3205,21.0333333333333,24.8233333333333,0,438,0.0038216829715412,0,2015-02-05 02:51:00.000000
3206,21.025,24.84,0,435,0.0038222946543557,0,2015-02-05 02:51:59.000000
3207,21,24.79,0,440,0.0038086609947265,0,2015-02-05 02:53:00.000000
3208,21,24.8233333333333,0,441.333333333333,0.0038138136287536,0,2015-02-05 02:54:00.000000
3209,21,24.8566666666667,0,435,0.0038189663476304,0,2015-02-05 02:55:00.000000
3210,21,24.89,0,432,0.0038241191513591,0,2015-02-05 02:55:59.000000
3211,21,24.89,0,435.5,0.0038241191513591,0,2015-02-05 02:57:00.000000
3212,21,24.89,0,444,0.0038241191513591,0,2015-02-05 02:57:59.000000
3213,21,24.84,0,444.5,0.0038163899775856,0,2015-02-05 02:58:59.000000
3214,21,24.89,0,446,0.0038241191513591,0,2015-02-05 03:00:00.000000
3215,21,24.89,0,445,0.0038241191513591,0,2015-02-05 03:01:00.000000
3216,21,24.89,0,438.333333333333,0.0038241191513591,0,2015-02-05 03:02:00.000000
3217,21,24.89,0,445.5,0.0038241191513591,0,2015-02-05 03:03:00.000000
3218,21,24.89,0,439,0.0038241191513591,0,2015-02-05 03:04:00.000000
3219,21,24.89,0,439,0.0038241191513591,0,2015-02-05 03:04:59.000000
3220,20.945,24.89,0,439.5,0.0038111307481562,0,2015-02-05 03:06:00.000000
3221,20.9633333333333,24.89,0,443.333333333333,0.0038154558880034,0,2015-02-05 03:07:00.000000
3222,20.89,24.89,0,443.5,0.0037981812511967,0,2015-02-05 03:08:00.000000
3223,20.9266666666667,24.89,0,444,0.0038068099312231,0,2015-02-05 03:08:59.000000
3224,21,24.89,0,447.5,0.0038241191513591,0,2015-02-05 03:10:00.000000
3225,20.89,24.89,0,445.5,0.0037981812511967,0,2015-02-05 03:10:59.000000
3226,20.89,24.89,0,443,0.0037981812511967,0,2015-02-05 03:11:59.000000
3227,20.89,24.89,0,438,0.0037981812511967,0,2015-02-05 03:13:00.000000
3228,20.89,24.89,0,428,0.0037981812511967,0,2015-02-05 03:14:00.000000
3229,20.89,24.89,0,431,0.0037981812511967,0,2015-02-05 03:15:00.000000
3230,20.89,24.89,0,441,0.0037981812511967,0,2015-02-05 03:16:00.000000
3231,20.89,24.89,0,446,0.0037981812511967,0,2015-02-05 03:16:59.000000
3232,20.89,24.89,0,447,0.0037981812511967,0,2015-02-05 03:17:59.000000
3233,20.89,24.89,0,439,0.0037981812511967,0,2015-02-05 03:19:00.000000
3234,20.89,24.89,0,438.333333333333,0.0037981812511967,0,2015-02-05 03:20:00.000000
3235,20.89,24.89,0,442,0.0037981812511967,0,2015-02-05 03:21:00.000000
3236,20.9266666666667,24.79,0,443.333333333333,0.0037914221671785,0,2015-02-05 03:22:00.000000
3237,20.89,24.79,0,448,0.0037828285765548,0,2015-02-05 03:23:00.000000
3238,20.89,24.79,0,444.5,0.0037828285765548,0,2015-02-05 03:23:59.000000
3239,20.9266666666667,24.79,0,443.333333333333,0.0037914221671785,0,2015-02-05 03:24:59.000000
3240,20.945,24.79,0,445,0.0037957254127113,0,2015-02-05 03:26:00.000000
3241,21,24.7,0,445,0.0037947493066615,0,2015-02-05 03:27:00.000000
3242,21,24.7,0,443.5,0.0037947493066615,0,2015-02-05 03:28:00.000000
3243,21,24.7,0,439,0.0037947493066615,0,2015-02-05 03:29:00.000000
3244,21,24.7,0,441.5,0.0037947493066615,0,2015-02-05 03:29:59.000000
3245,21,24.6333333333333,0,441.333333333333,0.0037844447512991,0,2015-02-05 03:30:59.000000
3246,21,24.6,0,441,0.0037792926008756,0,2015-02-05 03:32:00.000000
3247,21,24.6,0,441,0.0037792926008756,0,2015-02-05 03:33:00.000000
3248,21,24.6,0,440,0.0037792926008756,0,2015-02-05 03:34:00.000000
3249,21,24.6,0,436,0.0037792926008756,0,2015-02-05 03:35:00.000000
3250,21,24.6,0,444,0.0037792926008756,0,2015-02-05 03:36:00.000000
3251,21,24.6,0,442,0.0037792926008756,0,2015-02-05 03:36:59.000000
3252,21,24.6,0,443.666666666667,0.0037792926008756,0,2015-02-05 03:38:00.000000
3253,21,24.6,0,439.5,0.0037792926008756,0,2015-02-05 03:39:00.000000
3254,21,24.5666666666667,0,439.333333333333,0.0037741405352878,0,2015-02-05 03:40:00.000000
3255,21,24.55,0,443.5,0.0037715645343067,0,2015-02-05 03:40:59.000000
3256,21,24.5,0,445,0.0037638366586111,0,2015-02-05 03:42:00.000000
3257,21,24.5,0,441.5,0.0037638366586111,0,2015-02-05 03:42:59.000000
3258,21,24.5,0,445,0.0037638366586111,0,2015-02-05 03:43:59.000000
3259,21,24.5,0,444.5,0.0037638366586111,0,2015-02-05 03:45:00.000000
3260,21,24.5,0,443.666666666667,0.0037638366586111,0,2015-02-05 03:46:00.000000
3261,21,24.5,0,445.5,0.0037638366586111,0,2015-02-05 03:47:00.000000
3262,21,24.445,0,445,0.0037553362157961,0,2015-02-05 03:48:00.000000
3263,21,24.445,0,443.5,0.0037553362157961,0,2015-02-05 03:49:00.000000
3264,21,24.39,0,447,0.0037468360039198,0,2015-02-05 03:49:59.000000
3265,21,24.39,0,444,0.0037468360039198,0,2015-02-05 03:51:00.000000
3266,21,24.5,0,442.5,0.0037638366586111,0,2015-02-05 03:52:00.000000
3267,21,24.4266666666667,0,445,0.0037525027861779,0,2015-02-05 03:53:00.000000
3268,21,24.5,0,444,0.0037638366586111,0,2015-02-05 03:53:59.000000
3269,21,24.39,0,440,0.0037468360039198,0,2015-02-05 03:55:00.000000
3270,21,24.39,0,445.5,0.0037468360039198,0,2015-02-05 03:55:59.000000
3271,21,24.39,0,444.5,0.0037468360039198,0,2015-02-05 03:56:59.000000
3272,21,24.39,0,442.5,0.0037468360039198,0,2015-02-05 03:58:00.000000
3273,21,24.39,0,444,0.0037468360039198,0,2015-02-05 03:59:00.000000
3274,21,24.39,0,442,0.0037468360039198,0,2015-02-05 04:00:00.000000
3275,21,24.3566666666667,0,442.666666666667,0.0037416844727489,0,2015-02-05 04:01:00.000000
3276,21,24.29,0,439,0.0037313816648662,0,2015-02-05 04:01:59.000000
3277,20.89,24.39,0,440,0.0037214254101758,0,2015-02-05 04:02:59.000000
3278,20.945,24.39,0,440,0.0037341116547208,0,2015-02-05 04:04:00.000000
3279,21,24.39,0,444,0.0037468360039198,0,2015-02-05 04:05:00.000000
3280,20.89,24.39,0,439.5,0.0037214254101758,0,2015-02-05 04:06:00.000000
3281,20.89,24.39,0,440,0.0037214254101758,0,2015-02-05 04:07:00.000000
3282,20.89,24.39,0,440,0.0037214254101758,0,2015-02-05 04:08:00.000000
3283,20.89,24.29,0,442,0.003706076501351,0,2015-02-05 04:08:59.000000
3284,20.89,24.34,0,445,0.0037137508616353,0,2015-02-05 04:09:59.000000
3285,20.8566666666667,24.3566666666667,0,447,0.0037086495016106,0,2015-02-05 04:11:00.000000
3286,20.89,24.39,0,446,0.0037214254101758,0,2015-02-05 04:12:00.000000
3287,20.89,24.34,0,445,0.0037137508616353,0,2015-02-05 04:13:00.000000
3288,20.89,24.39,0,445,0.0037214254101758,0,2015-02-05 04:14:00.000000
3289,20.89,24.29,0,443,0.003706076501351,0,2015-02-05 04:14:59.000000
3290,20.89,24.29,0,442,0.003706076501351,0,2015-02-05 04:15:59.000000
3291,20.84,24.245,0,444,0.0036877389515923,0,2015-02-05 04:17:00.000000
3292,20.89,24.39,0,443.5,0.0037214254101758,0,2015-02-05 04:18:00.000000
3293,20.89,24.29,0,441,0.003706076501351,0,2015-02-05 04:19:00.000000
3294,20.8566666666667,24.26,0,441,0.0036938432141027,0,2015-02-05 04:20:00.000000
3295,20.89,24.29,0,444,0.003706076501351,0,2015-02-05 04:21:00.000000
3296,20.89,24.29,0,445.5,0.003706076501351,0,2015-02-05 04:21:59.000000
3297,20.89,24.29,0,441,0.003706076501351,0,2015-02-05 04:23:00.000000
3298,20.89,24.29,0,445.333333333333,0.003706076501351,0,2015-02-05 04:24:00.000000
3299,20.89,24.2,0,442,0.0036922631272228,0,2015-02-05 04:25:00.000000
3300,20.89,24.29,0,442,0.003706076501351,0,2015-02-05 04:25:59.000000
3301,20.89,24.2,0,446.5,0.0036922631272228,0,2015-02-05 04:27:00.000000
3302,20.8566666666667,24.1666666666667,0,444.333333333333,0.003679548153119,0,2015-02-05 04:27:59.000000
3303,20.89,24.2,0,445.5,0.0036922631272228,0,2015-02-05 04:28:59.000000
3304,20.89,24.2,0,441.5,0.0036922631272228,0,2015-02-05 04:30:00.000000
3305,20.865,24.175,0,447.25,0.0036827236045016,0,2015-02-05 04:31:00.000000
3306,20.89,24.2,0,448,0.0036922631272228,0,2015-02-05 04:32:00.000000
3307,20.89,24.175,0,447.25,0.0036884261870917,0,2015-02-05 04:33:00.000000
3308,20.89,24.2,0,439,0.0036922631272228,0,2015-02-05 04:34:00.000000
3309,20.89,24.15,0,440,0.003684589294019,0,2015-02-05 04:34:59.000000
3310,20.89,24.2,0,440,0.0036922631272228,0,2015-02-05 04:36:00.000000
3311,20.89,24.1,0,445,0.0036769156490452,0,2015-02-05 04:37:00.000000
3312,20.89,24,0,438,0.0036615689237594,0,2015-02-05 04:38:00.000000
3313,20.945,24,0,438.5,0.0036740499209487,0,2015-02-05 04:38:59.000000
3314,21,24,0,440,0.0036865683981301,0,2015-02-05 04:40:00.000000
3315,20.945,24,0,446,0.0036740499209487,0,2015-02-05 04:40:59.000000
3316,20.945,24,0,447,0.0036740499209487,0,2015-02-05 04:41:59.000000
3317,20.9266666666667,24,0,447,0.00366988542889,0,2015-02-05 04:43:00.000000
3318,20.89,24,0,445,0.0036615689237594,0,2015-02-05 04:44:00.000000
3319,20.89,24,0,446.5,0.0036615689237594,0,2015-02-05 04:45:00.000000
3320,20.945,24,0,446,0.0036740499209487,0,2015-02-05 04:46:00.000000
3321,20.89,23.89,0,453,0.0036446883954691,0,2015-02-05 04:46:59.000000
3322,21,23.89,0,451,0.0036695719415469,0,2015-02-05 04:47:59.000000
3323,21,23.84,0,448.5,0.003661846584716,0,2015-02-05 04:49:00.000000
3324,21,23.8233333333333,0,444.666666666667,0.0036592715081668,0,2015-02-05 04:50:00.000000
3325,21,23.79,0,447,0.0036541214186581,0,2015-02-05 04:51:00.000000
3326,21,23.79,0,447,0.0036541214186581,0,2015-02-05 04:52:00.000000
3327,21,23.79,0,445,0.0036541214186581,0,2015-02-05 04:53:00.000000
3328,21,23.79,0,446.5,0.0036541214186581,0,2015-02-05 04:53:59.000000
3329,21,23.79,0,446.5,0.0036541214186581,0,2015-02-05 04:54:59.000000
3330,21,23.7675,0,442.25,0.0036506451561698,0,2015-02-05 04:56:00.000000
3331,21,23.79,0,443,0.0036541214186581,0,2015-02-05 04:57:00.000000
3332,21,23.79,0,443,0.0036541214186581,0,2015-02-05 04:58:00.000000
3333,20.9633333333333,23.79,0,442.333333333333,0.0036458455163496,0,2015-02-05 04:59:00.000000
3334,20.89,23.79,0,444.5,0.003629343251076,0,2015-02-05 04:59:59.000000
3335,20.89,23.73,0,443.333333333333,0.0036201365257493,0,2015-02-05 05:00:59.000000
3336,20.9175,23.7225,0,446.5,0.0036251485824131,0,2015-02-05 05:02:00.000000
3337,20.89,23.7,0,449,0.0036155332646995,0,2015-02-05 05:03:00.000000
3338,20.89,23.7,0,449.5,0.0036155332646995,0,2015-02-05 05:04:00.000000
3339,20.89,23.6,0,448.5,0.0036001895504273,0,2015-02-05 05:05:00.000000
3340,20.89,23.7,0,446,0.0036155332646995,0,2015-02-05 05:06:00.000000
3341,20.89,23.6,0,446,0.0036001895504273,0,2015-02-05 05:06:59.000000
3342,20.89,23.6,0,444,0.0036001895504273,0,2015-02-05 05:08:00.000000
3343,20.89,23.6,0,443.333333333333,0.0036001895504273,0,2015-02-05 05:09:00.000000
3344,20.89,23.6333333333333,0,441.666666666667,0.0036053040382247,0,2015-02-05 05:10:00.000000
3345,20.89,23.6,0,449.5,0.0036001895504273,0,2015-02-05 05:10:59.000000
3346,20.89,23.6,0,448.5,0.0036001895504273,0,2015-02-05 05:12:00.000000
3347,20.89,23.6,0,450,0.0036001895504273,0,2015-02-05 05:12:59.000000
3348,20.89,23.6,0,448.5,0.0036001895504273,0,2015-02-05 05:13:59.000000
3349,20.945,23.6,0,446.5,0.0036124601189754,0,2015-02-05 05:15:00.000000
3350,20.89,23.6,0,452.5,0.0036001895504273,0,2015-02-05 05:16:00.000000
3351,20.89,23.6,0,451,0.0036001895504273,0,2015-02-05 05:17:00.000000
3352,20.945,23.5,0,450.666666666667,0.003597064563044,0,2015-02-05 05:18:00.000000
3353,20.89,23.5,0,449,0.00358484658877,0,2015-02-05 05:19:00.000000
3354,20.945,23.5,0,449,0.003597064563044,0,2015-02-05 05:19:59.000000
3355,20.945,23.5,0,448.5,0.003597064563044,0,2015-02-05 05:21:00.000000
3356,20.89,23.5,0,452,0.00358484658877,0,2015-02-05 05:22:00.000000
3357,20.89,23.5,0,444,0.00358484658877,0,2015-02-05 05:23:00.000000
3358,20.89,23.5,0,443.5,0.00358484658877,0,2015-02-05 05:23:59.000000
3359,20.89,23.5,0,446,0.00358484658877,0,2015-02-05 05:25:00.000000
3360,20.89,23.5,0,449,0.00358484658877,0,2015-02-05 05:25:59.000000
3361,20.9266666666667,23.5,0,448,0.003592987834086,0,2015-02-05 05:26:59.000000
3362,20.89,23.5,0,448,0.00358484658877,0,2015-02-05 05:28:00.000000
3363,20.89,23.5,0,449,0.00358484658877,0,2015-02-05 05:29:00.000000
3364,20.945,23.5,0,443,0.003597064563044,0,2015-02-05 05:30:00.000000
3365,20.89,23.5,0,444.25,0.00358484658877,0,2015-02-05 05:31:00.000000
3366,20.89,23.5,0,445.333333333333,0.00358484658877,0,2015-02-05 05:31:59.000000
3367,20.89,23.5,0,444.5,0.00358484658877,0,2015-02-05 05:32:59.000000
3368,20.89,23.5,0,446.5,0.00358484658877,0,2015-02-05 05:34:00.000000
3369,20.89,23.445,0,446,0.0035764082806406,0,2015-02-05 05:35:00.000000
3370,20.89,23.445,0,448.5,0.0035764082806406,0,2015-02-05 05:36:00.000000
3371,20.89,23.39,0,450,0.0035679702001512,0,2015-02-05 05:37:00.000000
3372,20.89,23.445,0,450.5,0.0035764082806406,0,2015-02-05 05:38:00.000000
3373,20.89,23.5,0,448,0.00358484658877,0,2015-02-05 05:38:59.000000
3374,20.89,23.5,0,448.333333333333,0.00358484658877,0,2015-02-05 05:39:59.000000
3375,20.89,23.445,0,446.5,0.0035764082806406,0,2015-02-05 05:41:00.000000
3376,20.89,23.5,0,442.5,0.00358484658877,0,2015-02-05 05:42:00.000000
3377,20.89,23.5,0,440.5,0.00358484658877,0,2015-02-05 05:43:00.000000
3378,20.89,23.5,0,443,0.00358484658877,0,2015-02-05 05:44:00.000000
3379,20.89,23.5,0,453,0.00358484658877,0,2015-02-05 05:44:59.000000
3380,20.89,23.4266666666667,0,450,0.0035735955618512,0,2015-02-05 05:45:59.000000
3381,20.89,23.445,0,451,0.0035764082806406,0,2015-02-05 05:47:00.000000
3382,20.89,23.39,0,452.333333333333,0.0035679702001512,0,2015-02-05 05:48:00.000000
3383,20.89,23.445,0,448,0.0035764082806406,0,2015-02-05 05:49:00.000000
3384,20.89,23.39,0,448,0.0035679702001512,0,2015-02-05 05:50:00.000000
3385,20.84,23.395,0,446.5,0.0035577118429189,0,2015-02-05 05:51:00.000000
3386,20.89,23.39,0,449,0.0035679702001512,0,2015-02-05 05:51:59.000000
3387,20.84,23.34,0,446.5,0.0035493001856854,0,2015-02-05 05:53:00.000000
3388,20.89,23.39,0,448,0.0035679702001512,0,2015-02-05 05:54:00.000000
3389,20.89,23.39,0,450.5,0.0035679702001512,0,2015-02-05 05:55:00.000000
3390,20.89,23.39,0,450.5,0.0035679702001512,0,2015-02-05 05:55:59.000000
3391,20.84,23.34,0,448,0.0035493001856854,0,2015-02-05 05:57:00.000000
3392,20.89,23.39,0,448,0.0035679702001512,0,2015-02-05 05:57:59.000000
3393,20.89,23.34,0,451,0.0035602994154192,0,2015-02-05 05:58:59.000000
3394,20.865,23.2925,0,450,0.0035475203085273,0,2015-02-05 06:00:00.000000
3395,20.89,23.34,0,448.5,0.0035602994154192,0,2015-02-05 06:01:00.000000
3396,20.8566666666667,23.26,0,449.5,0.0035407158314661,0,2015-02-05 06:02:00.000000
3397,20.89,23.29,0,446,0.003552628818805,0,2015-02-05 06:03:00.000000
3398,20.89,23.29,0,443,0.003552628818805,0,2015-02-05 06:04:00.000000
3399,20.89,23.29,0,443,0.003552628818805,0,2015-02-05 06:04:59.000000
3400,20.89,23.29,0,448,0.003552628818805,0,2015-02-05 06:06:00.000000
3401,20.84,23.245,0,448.5,0.0035347714923683,0,2015-02-05 06:07:00.000000
3402,20.89,23.29,0,448.5,0.003552628818805,0,2015-02-05 06:08:00.000000
3403,20.89,23.29,0,448,0.003552628818805,0,2015-02-05 06:08:59.000000
3404,20.89,23.29,0,450.5,0.003552628818805,0,2015-02-05 06:10:00.000000
3405,20.89,23.2,0,451,0.003538822218934,0,2015-02-05 06:10:59.000000
3406,20.89,23.2,0,453,0.003538822218934,0,2015-02-05 06:11:59.000000
3407,20.89,23.2,0,449,0.003538822218934,0,2015-02-05 06:13:00.000000
3408,20.89,23.2,0,448.5,0.003538822218934,0,2015-02-05 06:14:00.000000
3409,20.89,23.2,0,448.5,0.003538822218934,0,2015-02-05 06:15:00.000000
3410,20.89,23.15,0,448.5,0.0035311521490127,0,2015-02-05 06:16:00.000000
3411,20.89,23.15,0,453.5,0.0035311521490127,0,2015-02-05 06:16:59.000000
3412,20.84,23.075,0,451,0.0035087744623177,0,2015-02-05 06:17:59.000000
3413,20.89,23.1,0,451.333333333333,0.0035234822671828,0,2015-02-05 06:19:00.000000
